Source;Target;DegreeSource;Degreetarget;Capacities
16547;16742;8;7;394498
16541;17141;7;7;241253
16521;17358;7;6;852671
16515;18411;40;7;12353208
16515;16871;40;6;153011
16515;16859;40;7;4203922
16515;17410;40;7;7709985
16515;17996;40;7;13102767
16515;17642;40;7;1893885
16515;16935;40;5;46785
16515;17457;40;7;70727
16515;16805;40;6;10027971
16515;18207;40;7;69630010
16515;16791;40;7;2843171
16515;17005;40;5;1565039
16515;18172;40;7;2277533
16515;16756;40;6;809381
16515;18009;40;7;305338
16515;16711;40;6;6227450
16515;16721;40;7;40113
16515;16860;40;6;17073
16515;17214;40;8;37782683
16515;17223;40;7;412288
16515;16948;40;8;3582690
16515;17102;40;6;121089
16515;17235;40;7;501043
16515;17264;40;7;5023514
16515;18237;40;7;491802
16515;16526;40;5;3388398
16515;17529;40;6;1794346
16515;17668;40;6;22380832
16515;17727;40;7;612935
16515;18343;40;7;11795165
16515;17753;40;6;52656
16515;17812;40;5;770
16515;17855;40;7;217552
16514;17131;8;8;9012712
16499;16588;7;7;136797
16496;17329;8;7;63542
16493;17402;7;6;2463279
16492;16536;6;7;615588
16492;16613;6;84;31949830
16487;18294;8;6;19904889
16482;17181;7;8;43931
16475;18456;9;7;19546014
16475;17252;9;6;37251
16471;17564;7;6;2616566
16469;18392;8;7;287092
16467;16719;6;7;1962443
16464;18206;8;7;600084
16464;17244;8;8;2091151
16462;17307;5;6;1955709
16460;16870;7;7;798977
16441;17912;7;6;40570
16433;16549;6;7;879952
16427;17063;7;8;262575
16424;18356;8;7;25212
16423;17989;8;7;108940
16422;17474;8;6;132897
16420;16702;7;6;620658
16410;17056;6;7;14794
16407;18289;9;7;233353
16407;17907;9;7;50372
16405;17469;8;6;2220198
16404;18028;14;7;1585148
16404;17976;14;6;1668350
16404;18100;14;7;4059867
16404;16878;14;9;18999545
16404;18272;14;7;5283971
16404;17778;14;7;1422944
16404;17165;14;9;52826
16403;18449;10;7;6950687
16403;17338;10;7;15224775
16403;16761;10;7;114619
16399;17940;9;7;10502332
16399;17024;9;7;233602
16389;18371;12;6;2671155
16389;17792;12;6;34966
16389;17028;12;8;2578749
16389;16418;12;7;2810147
16389;17754;12;7;608985
16387;16872;7;7;1156653
16379;17466;6;7;695611
16377;17362;11;8;25322680
16377;17114;11;5;29831
16377;16979;11;7;614195
16377;17508;11;6;311209
16377;17273;11;8;3707410
16376;18370;9;7;3377745
16376;18177;9;7;884
16376;17622;9;7;28803822
16375;18154;8;7;2298522
16358;17627;8;7;753600
16344;16980;7;6;107386
16344;18263;7;7;6863569
16343;17774;10;7;184773
16343;16704;10;6;92279
16343;17207;10;5;3289744
16338;18108;8;7;805919
16337;17400;10;5;1102720
16337;18244;10;6;5233761
16337;16355;10;7;567885
16336;16412;6;3;1735139
16330;18195;8;7;336954
16330;17853;8;7;36782
16329;17702;5;7;1569687
16324;18386;6;7;14062503
16319;17134;6;5;30644
16318;18107;8;7;350691
16315;18048;7;7;330352
16312;18361;7;7;282384
16308;17437;7;7;223929
16303;16484;6;6;638377
16293;17811;8;6;514132
16289;17813;6;7;1336320
16288;16690;8;6;56476
16287;18238;8;7;7919980
16283;16462;9;5;10515982
16283;17703;9;8;1310286
16271;16733;6;7;184309
16268;18012;8;7;39504
16265;17999;6;7;309589
16265;17131;6;8;3389276
16262;16808;7;6;10796
16250;17262;8;7;56596
16249;17686;6;6;41795
16248;17305;10;7;1498509
16248;17159;10;7;2121796
16248;16819;10;7;7425034
16241;16741;9;7;474884
16241;16418;9;7;346664
16239;17210;6;7;25546
16237;16392;7;5;149997
16235;18228;8;5;993520
16234;17372;8;6;376836
16232;17140;9;6;4657778
16232;16819;9;7;399024
16228;16570;8;7;409172
16225;17589;8;6;237554
16213;16363;6;7;2378377
16212;18300;9;7;1686872
16212;17544;9;7;30749
16203;17425;8;7;87918
16188;17771;8;7;1191695
16180;18321;17;6;6415890
16180;17774;17;7;1931374
16180;17764;17;7;537520
16180;16445;17;7;15710
16180;17030;17;7;67225361
16180;18274;17;6;43006
16180;16592;17;7;21225373
16180;16732;17;6;488917
16180;16948;17;8;26169
16180;16963;17;7;36206362
16178;16183;7;7;223943
16176;17692;8;7;9625401
16169;16180;6;17;16535399
16167;17109;9;7;420219
16167;17159;9;7;5505
16162;18385;8;6;427662
16161;16770;7;6;7292
16156;17796;7;7;1570809
16155;17031;8;6;3700636
16147;17531;7;6;1707727
16144;17283;7;5;2622464
16139;18147;6;7;1368405
16136;16139;7;6;2554250
16132;17113;7;7;1508654
16129;16856;6;6;732303
16121;17652;8;7;5994937
16115;18317;9;6;68032
16115;17520;9;7;16513
16112;17893;8;7;17339
16111;16159;8;7;627959
16111;16135;8;7;2909
16111;16199;8;6;78494
16111;16147;8;7;309498
16109;16540;9;7;3872
16109;17452;9;5;142848
16109;16703;9;7;4377
16108;17595;9;6;54647
16108;18387;9;7;2343984
16105;17952;9;7;287529
16105;16799;9;7;243913
16105;17024;9;7;4585728
16102;16348;8;7;42539
16099;16231;7;5;9854137
16098;16488;9;7;5794892
16098;16393;9;6;507237
16097;18214;7;7;9060203
16096;16452;5;6;167529
16095;18292;9;7;673517
16095;17549;9;6;1491986
16094;17699;9;6;2839063
16094;17662;9;6;475618
16093;17233;7;6;726564
16088;16131;6;7;2134363
16086;17411;7;9;1255272
16083;18186;8;6;38252
16076;16561;6;7;651336
16071;16347;7;6;2473074
16070;17736;10;7;252051
16070;16283;10;9;748201
16070;17553;10;6;287959
16065;17511;7;7;439930
16063;16304;9;6;1602991
16063;17022;9;6;2276807
16062;18112;7;7;598029
16061;17332;9;6;597240
16061;18121;9;6;14331849
16059;18004;8;7;2736065
16057;16427;8;7;542520
16056;16273;8;7;727991
16042;16168;8;6;360203
16034;18260;9;7;232513
16034;16575;9;7;28382919
16034;17674;9;7;993151
16032;17515;7;7;5568
16026;17439;8;6;1949769
16025;17145;8;6;1435460
16024;16171;8;6;115746
16024;16037;8;7;24548
16023;16864;8;8;24558
16022;18349;11;7;941986
16022;18182;11;8;97696
16022;16544;11;6;146047
16022;16183;11;7;19137
16021;17900;7;7;15513352
16014;17323;8;7;991309
16014;16623;8;5;19225
16014;18448;8;7;218017
16011;17168;7;6;138745
16007;16785;10;7;106869
16007;16078;10;4;5233032
16007;16989;10;7;853300
16006;16451;6;6;1760327
15994;17072;8;7;2273167
15992;16310;7;7;123611
15985;15987;8;6;27533
15982;16090;7;4;95182
15981;16498;8;6;1143751
15969;17593;7;7;255713
15964;18037;7;6;1984672
15960;17052;7;7;235993
15957;17925;10;6;195276
15957;16781;10;10;45603224
15957;16005;10;7;2410110
15956;16336;8;6;1233768
15954;18147;11;7;2258048
15954;16673;11;6;1292901
15954;17958;11;7;6147061
15954;16307;11;6;103984
15951;17169;7;5;3955360
15951;17010;7;6;194086
15950;16304;8;6;27567
15949;17148;15;5;75005
15949;17517;15;5;46821
15949;16906;15;10;5494063
15949;18124;15;7;4623459
15949;16109;15;9;2394752
15949;16324;15;6;2123113
15949;17755;15;5;307387
15949;16715;15;6;115912
15948;16081;8;7;339401
15945;16963;7;7;315918
15943;16635;8;7;19988
15938;16348;13;7;3446314
15938;16440;13;7;6337873
15938;16141;13;7;1191137
15938;15989;13;5;1217799
15938;16481;13;5;1796468
15938;17672;13;6;280162
15936;16993;9;6;27525
15936;16344;9;7;4189974
15934;15966;7;6;390030
15925;18383;8;7;2507258
15923;18400;8;7;3146698
15921;17209;8;5;97992
15920;16754;7;9;61231
15918;16212;7;9;313577
15910;17554;5;7;35184
15906;18417;21;7;147945
15906;18330;21;7;26394723
15906;18280;21;7;100852068
15906;17983;21;7;16749283
15906;18177;21;7;116214
15906;18155;21;6;31002100
15906;17952;21;7;128522
15906;17885;21;7;1456305
15906;16087;21;6;17775818
15906;16034;21;9;117284
15906;17919;21;7;863804
15906;16378;21;7;10851135
15906;16496;21;8;355561
15906;17069;21;3;442639
15898;17740;5;7;1548672
15895;17294;9;7;17207747
15895;16824;9;6;4652928
15892;17988;17;5;982648
15892;17875;17;7;3217096
15892;18216;17;7;201546
15892;16139;17;6;906164
15892;17296;17;5;11067
15892;16565;17;7;863267
15892;17227;17;5;13326232
15892;17255;17;6;2134761
15892;16958;17;6;13564084
15892;17596;17;7;2063097
15891;16492;9;6;3907396
15891;15931;9;7;5671752
15868;17235;8;7;276484
15854;17474;6;6;386511
15854;16149;6;5;550599
15834;16600;12;8;7693941
15834;16396;12;6;177767
15834;15942;12;6;633518
15834;18313;12;6;170414
15834;17312;12;8;306016
15831;17896;8;7;254934
15831;16402;8;6;21827
15830;16434;7;5;2884375
15823;17837;7;7;1072591
15820;17674;7;7;4776085
15819;17632;6;7;770489
15818;16119;8;6;2425889
15817;15947;9;6;17106795
15817;16286;9;6;6059725
15811;16378;9;7;106274
15811;16753;9;6;364548
15809;16390;8;7;2571613
15808;18143;8;6;346140
15808;16413;8;6;791223
15798;17476;8;7;523167
15798;17314;8;6;53630
15797;17026;8;6;528272
15795;18418;10;7;2072843
15795;17026;10;6;641923
15795;17368;10;5;62019
15785;15936;8;9;162295
15772;15957;7;10;179970
15768;15808;6;8;7191
15765;16875;7;6;1128942
15761;17834;8;6;4128
15755;15955;8;6;318182
15754;17160;7;7;609575
15753;17214;6;8;2155951
15744;18330;7;7;23347233
15736;17966;8;7;170287
15734;18325;8;7;2450156
15722;16404;8;14;203312
15719;16537;8;6;1466801
15714;16208;6;6;710570
15704;16478;8;7;77110
15702;16197;8;7;166939
15699;16714;7;6;821356
15679;17661;8;6;43335
15673;15876;6;6;87770
15672;17393;7;7;1872458
15671;17822;9;7;6979778
15671;17144;9;6;11612531
15668;16342;7;7;8890
15659;18234;10;7;56768
15659;17063;10;8;27845562
15659;15823;10;7;17585074
15659;16493;10;7;566889
15657;18409;7;7;2711311
15655;16986;6;5;443273
15644;17260;7;6;62218
15638;17794;8;7;135317
15629;15724;8;7;184735
15629;17391;8;7;32482
15629;15662;8;6;72831
15628;17658;8;6;1623121
15625;18429;8;7;7928
15623;16247;6;5;2312275
15620;15736;10;8;99900
15620;15929;10;7;9327699
15620;15656;10;7;59154
15619;16486;6;7;12481
15614;17405;8;5;81010
15613;15632;7;7;950288
15602;17320;8;7;196845
15594;18406;9;7;3211360
15594;17261;9;7;58541
15594;18207;9;7;11759
15592;15627;5;6;14764
15585;16266;7;5;949610
15583;18392;7;7;184372
15582;18336;16;7;26478809
15582;18318;16;6;1676148
15582;17689;16;6;1170939
15582;17717;16;7;5972860
15582;16526;16;5;80577
15582;17184;16;7;2758517
15582;16477;16;5;523458
15582;17836;16;7;2906308
15582;17459;16;6;275820
15580;17386;7;8;23206182
15577;15582;5;16;728463
15574;15898;7;5;33430
15564;17782;11;7;711367
15564;16128;11;6;7623418
15564;17157;11;7;122428
15564;16155;11;8;22187622
15564;17360;11;6;1687324
15561;17914;11;7;5555097
15561;16616;11;7;264017
15561;15602;11;8;8045950
15561;17638;11;7;14162058
15559;16236;8;7;675839
15558;16924;8;7;27358
15556;17013;8;9;56545315
15555;17898;16;7;8691408
15555;17726;16;7;13938093
15555;17011;16;7;20888818
15555;17544;16;7;2643069
15555;15601;16;7;17314
15555;15640;16;7;4645130
15555;16441;16;7;773819
15555;16559;16;7;1861579
15555;16780;16;5;1422101
15555;15877;16;7;3675669
15555;16024;16;8;5037417
15551;15781;8;7;2093086
15545;17025;9;7;81431
15545;16512;9;6;1531354
15540;15942;7;6;1127618
15525;15641;6;6;1127680
15521;16726;8;8;77643
15516;16752;8;7;92921
15515;17689;8;6;366274
15511;16863;9;7;1897674
15511;16582;9;6;66966
15511;16402;9;6;333242
15511;17098;9;7;862759
15510;17968;8;7;1428378
15510;17027;8;6;2944986
15502;17318;7;6;720407
15502;17128;7;7;582007
15498;18226;9;7;14381091
15498;17333;9;6;402783
15498;16880;9;7;2848771
15495;17164;8;5;1595219
15487;15993;7;7;131232
15485;17379;10;7;18369810
15485;16907;10;7;6599320
15485;17009;10;7;2800866
15484;17848;8;6;7159618
15484;17324;8;6;160509
15481;16271;7;6;9424346
15481;16566;7;6;618744
15480;16603;8;7;113059
15477;16034;6;9;6192
15475;15746;5;7;1596900
15472;18258;10;7;7829343
15472;17493;10;7;1013565
15472;16959;10;7;98537
15470;16676;6;6;310585
15464;18151;8;7;24284471
15463;16652;8;7;2335186
15463;15747;8;7;233452
15462;17504;8;9;677711
15462;17195;8;7;19043
15456;15533;7;7;347640
15454;17011;8;7;109326
15454;18387;8;7;8555938
15447;16913;8;7;1029353
15445;15572;8;6;609334
15444;17224;8;7;213187
15443;17436;8;7;3858007
15443;17596;8;7;35621
15437;18369;10;6;272411
15437;16106;10;7;1902997
15437;18288;10;7;1283228
15434;17725;6;7;20348040
15429;16980;7;6;382893
15428;17250;11;7;1096967
15428;16724;11;7;1936100
15428;15873;11;5;1264797
15428;17518;11;7;743399
15427;18029;12;7;462624
15427;16240;12;5;191001
15427;16126;12;7;105125
15427;16115;12;9;4652764
15427;16239;12;6;3562639
15427;16044;12;7;1106226
15427;15758;12;6;5094577
15424;18403;11;7;101440479
15424;17462;11;7;554645
15424;16394;11;6;12871007
15424;15549;11;7;269933
15423;17215;8;6;1241943
15421;17731;8;6;413572
15418;16924;7;7;2493928
15414;17717;9;7;9073193
15414;16202;9;5;1939933
15413;16608;10;7;4034333
15413;17374;10;6;16364562
15413;16315;10;7;2585864
15413;15912;10;5;884334
15412;16416;8;7;103023
15410;18158;8;6;603709
15409;17790;7;6;194899
15408;16932;6;8;56102
15403;17737;8;6;816758
15402;17871;7;7;2073930
15402;15531;7;7;4572828
15398;16716;7;7;275524
15391;18347;8;8;205347589
15389;17947;8;7;361913
15389;17544;8;7;1753551
15381;15848;8;7;696384
